"","price.index","arr_time.x","dep_time.x","dur_hours.x","dur_minutes.x","parse_time.x","fl_class.x","fl_from.x","fl_to.x","arr_time.y","dep_time.y","dur_hours.y","dur_minutes.y","parse_time.y","fl_class.y","fl_from.y","fl_to.y","changes1","changes2","ncomp","options1","options2","price","stops1","stops2","opt.sum","Aeroflot","Aigle Azur","Air Berlin","Air France","Alitalia","British Airways","Czech Airlines","Finnair","KLM","LOT Polish Airlines","Lufthansa","Niki Luftfahrt","Rossiya","SAS","Swiss","Transaero","Tyrolean","Ukraine Intl"
"335",76,"2013-05-15 13:10","2013-05-15 11:10",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 15:15","2013-05-28 09:35",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,4,3,26304,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"336",76,"2013-05-15 13:10","2013-05-15 11:10",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 19:30","2013-05-28 14:00",3,30,"2013-05-10 23:51","E","MOW","PAR",0,0,2,4,3,26304,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"337",76,"2013-05-15 13:10","2013-05-15 11:10",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:25","2013-05-28 15:55",3,30,"2013-05-10 23:51","E","MOW","PAR",0,0,2,4,3,26304,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"338",76,"2013-05-15 14:35","2013-05-15 12:40",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 15:15","2013-05-28 09:35",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,4,3,26304,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"339",76,"2013-05-15 14:35","2013-05-15 12:40",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 19:30","2013-05-28 14:00",3,30,"2013-05-10 23:51","E","MOW","PAR",0,0,2,4,3,26304,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"340",76,"2013-05-15 14:35","2013-05-15 12:40",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:25","2013-05-28 15:55",3,30,"2013-05-10 23:51","E","MOW","PAR",0,0,2,4,3,26304,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"341",76,"2013-05-15 16:05","2013-05-15 14:10",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 15:15","2013-05-28 09:35",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,4,3,26304,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"342",76,"2013-05-15 16:05","2013-05-15 14:10",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 19:30","2013-05-28 14:00",3,30,"2013-05-10 23:51","E","MOW","PAR",0,0,2,4,3,26304,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"343",76,"2013-05-15 16:05","2013-05-15 14:10",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:25","2013-05-28 15:55",3,30,"2013-05-10 23:51","E","MOW","PAR",0,0,2,4,3,26304,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"344",76,"2013-05-15 17:00","2013-05-15 15:05",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 15:15","2013-05-28 09:35",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,4,3,26304,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"345",76,"2013-05-15 17:00","2013-05-15 15:05",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 19:30","2013-05-28 14:00",3,30,"2013-05-10 23:51","E","MOW","PAR",0,0,2,4,3,26304,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"346",76,"2013-05-15 17:00","2013-05-15 15:05",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:25","2013-05-28 15:55",3,30,"2013-05-10 23:51","E","MOW","PAR",0,0,2,4,3,26304,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"347",77,"2013-05-15 13:10","2013-05-15 11:10",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:40","2013-05-28 16:00",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,1,1,26321,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"348",78,"2013-05-15 10:45","2013-05-15 08:50",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:20","2013-05-28 11:45",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,1,2,3,26321,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"349",78,"2013-05-15 10:45","2013-05-15 08:50",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 19:30","2013-05-28 14:00",3,30,"2013-05-10 23:51","E","MOW","PAR",0,0,1,2,3,26321,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"350",78,"2013-05-15 10:45","2013-05-15 08:50",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 23:45","2013-05-28 18:10",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,1,2,3,26321,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351",78,"2013-05-15 20:55","2013-05-15 18:55",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:20","2013-05-28 11:45",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,1,2,3,26321,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352",78,"2013-05-15 20:55","2013-05-15 18:55",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 19:30","2013-05-28 14:00",3,30,"2013-05-10 23:51","E","MOW","PAR",0,0,1,2,3,26321,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"353",78,"2013-05-15 20:55","2013-05-15 18:55",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 23:45","2013-05-28 18:10",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,1,2,3,26321,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"354",79,"2013-05-15 21:35","2013-05-15 17:10",6,25,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:30","2013-05-28 12:20",7,10,"2013-05-10 23:51","E","MOW","PAR",1,1,2,1,1,26619,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"355",80,"2013-05-15 09:20","2013-05-15 07:25",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 15:15","2013-05-28 09:35",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,5,3,27604,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"356",80,"2013-05-15 09:20","2013-05-15 07:25",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 19:30","2013-05-28 14:00",3,30,"2013-05-10 23:51","E","MOW","PAR",0,0,2,5,3,27604,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"357",80,"2013-05-15 09:20","2013-05-15 07:25",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:25","2013-05-28 15:55",3,30,"2013-05-10 23:51","E","MOW","PAR",0,0,2,5,3,27604,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"358",80,"2013-05-15 10:45","2013-05-15 08:50",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 15:15","2013-05-28 09:35",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,5,3,27604,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"359",80,"2013-05-15 10:45","2013-05-15 08:50",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 19:30","2013-05-28 14:00",3,30,"2013-05-10 23:51","E","MOW","PAR",0,0,2,5,3,27604,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360",80,"2013-05-15 10:45","2013-05-15 08:50",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:25","2013-05-28 15:55",3,30,"2013-05-10 23:51","E","MOW","PAR",0,0,2,5,3,27604,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"361",80,"2013-05-15 11:40","2013-05-15 09:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 15:15","2013-05-28 09:35",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,5,3,27604,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"362",80,"2013-05-15 11:40","2013-05-15 09:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 19:30","2013-05-28 14:00",3,30,"2013-05-10 23:51","E","MOW","PAR",0,0,2,5,3,27604,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"363",80,"2013-05-15 11:40","2013-05-15 09:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:25","2013-05-28 15:55",3,30,"2013-05-10 23:51","E","MOW","PAR",0,0,2,5,3,27604,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"364",80,"2013-05-15 18:10","2013-05-15 16:15",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 15:15","2013-05-28 09:35",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,5,3,27604,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"365",80,"2013-05-15 18:10","2013-05-15 16:15",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 19:30","2013-05-28 14:00",3,30,"2013-05-10 23:51","E","MOW","PAR",0,0,2,5,3,27604,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"366",80,"2013-05-15 18:10","2013-05-15 16:15",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:25","2013-05-28 15:55",3,30,"2013-05-10 23:51","E","MOW","PAR",0,0,2,5,3,27604,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"367",80,"2013-05-15 21:40","2013-05-15 19:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 15:15","2013-05-28 09:35",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,5,3,27604,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"368",80,"2013-05-15 21:40","2013-05-15 19:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 19:30","2013-05-28 14:00",3,30,"2013-05-10 23:51","E","MOW","PAR",0,0,2,5,3,27604,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"369",80,"2013-05-15 21:40","2013-05-15 19:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:25","2013-05-28 15:55",3,30,"2013-05-10 23:51","E","MOW","PAR",0,0,2,5,3,27604,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"370",81,"2013-05-15 20:55","2013-05-15 18:55",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:20","2013-05-28 11:45",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,1,1,1,27604,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"371",82,"2013-05-15 21:40","2013-05-15 19:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:40","2013-05-28 16:00",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,1,1,1,27940,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"372",83,"2013-05-15 10:45","2013-05-15 08:50",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 13:10","2013-05-28 07:30",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,2,2,27940,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"373",83,"2013-05-15 10:45","2013-05-15 08:50",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 01:10","2013-05-28 19:30",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,2,2,27940,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"374",83,"2013-05-15 20:55","2013-05-15 18:55",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 13:10","2013-05-28 07:30",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,2,2,27940,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"375",83,"2013-05-15 20:55","2013-05-15 18:55",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 01:10","2013-05-28 19:30",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,2,2,27940,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"376",84,"2013-05-15 12:40","2013-05-15 10:35",4,5,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 15:00","2013-05-28 09:20",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,1,2,28261,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"377",84,"2013-05-15 12:40","2013-05-15 10:35",4,5,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:30","2013-05-28 15:30",4,0,"2013-05-10 23:51","E","MOW","PAR",0,0,2,1,2,28261,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"378",85,"2013-05-15 20:55","2013-05-15 18:55",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 15:15","2013-05-28 09:35",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,1,3,29326,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"379",85,"2013-05-15 20:55","2013-05-15 18:55",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 19:30","2013-05-28 14:00",3,30,"2013-05-10 23:51","E","MOW","PAR",0,0,2,1,3,29326,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"380",85,"2013-05-15 20:55","2013-05-15 18:55",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:25","2013-05-28 15:55",3,30,"2013-05-10 23:51","E","MOW","PAR",0,0,2,1,3,29326,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"381",86,"2013-05-15 12:40","2013-05-15 10:35",4,5,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 15:00","2013-05-28 09:20",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,1,2,30259,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"382",86,"2013-05-15 12:40","2013-05-15 10:35",4,5,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:30","2013-05-28 15:30",4,0,"2013-05-10 23:51","E","MOW","PAR",0,0,2,1,2,30259,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"383",87,"2013-05-15 10:45","2013-05-15 08:50",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:40","2013-05-28 16:00",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,2,1,31177,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"384",87,"2013-05-15 20:55","2013-05-15 18:55",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:40","2013-05-28 16:00",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,2,1,31177,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"385",88,"2013-05-15 09:20","2013-05-15 07:25",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:30","2013-05-28 15:30",4,0,"2013-05-10 23:51","E","MOW","PAR",0,0,3,10,1,60293,0,0,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"386",88,"2013-05-15 10:45","2013-05-15 08:50",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:30","2013-05-28 15:30",4,0,"2013-05-10 23:51","E","MOW","PAR",0,0,3,10,1,60293,0,0,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"387",88,"2013-05-15 11:40","2013-05-15 09:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:30","2013-05-28 15:30",4,0,"2013-05-10 23:51","E","MOW","PAR",0,0,3,10,1,60293,0,0,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"388",88,"2013-05-15 13:10","2013-05-15 11:10",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:30","2013-05-28 15:30",4,0,"2013-05-10 23:51","E","MOW","PAR",0,0,3,10,1,60293,0,0,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"389",88,"2013-05-15 14:35","2013-05-15 12:40",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:30","2013-05-28 15:30",4,0,"2013-05-10 23:51","E","MOW","PAR",0,0,3,10,1,60293,0,0,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"390",88,"2013-05-15 16:05","2013-05-15 14:10",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:30","2013-05-28 15:30",4,0,"2013-05-10 23:51","E","MOW","PAR",0,0,3,10,1,60293,0,0,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"391",88,"2013-05-15 17:00","2013-05-15 15:05",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:30","2013-05-28 15:30",4,0,"2013-05-10 23:51","E","MOW","PAR",0,0,3,10,1,60293,0,0,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"392",88,"2013-05-15 18:10","2013-05-15 16:15",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:30","2013-05-28 15:30",4,0,"2013-05-10 23:51","E","MOW","PAR",0,0,3,10,1,60293,0,0,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"393",88,"2013-05-15 20:55","2013-05-15 18:55",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:30","2013-05-28 15:30",4,0,"2013-05-10 23:51","E","MOW","PAR",0,0,3,10,1,60293,0,0,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"394",88,"2013-05-15 21:40","2013-05-15 19:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:30","2013-05-28 15:30",4,0,"2013-05-10 23:51","E","MOW","PAR",0,0,3,10,1,60293,0,0,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"395",89,"2013-05-15 12:40","2013-05-15 10:35",4,5,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 13:10","2013-05-28 07:30",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,3,1,10,60393,0,0,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"396",89,"2013-05-15 12:40","2013-05-15 10:35",4,5,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 15:15","2013-05-28 09:35",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,3,1,10,60393,0,0,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"397",89,"2013-05-15 12:40","2013-05-15 10:35",4,5,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:20","2013-05-28 11:45",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,3,1,10,60393,0,0,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"398",89,"2013-05-15 12:40","2013-05-15 10:35",4,5,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:35","2013-05-28 12:45",3,50,"2013-05-10 23:51","E","MOW","PAR",0,0,3,1,10,60393,0,0,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"399",89,"2013-05-15 12:40","2013-05-15 10:35",4,5,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 19:30","2013-05-28 14:00",3,30,"2013-05-10 23:51","E","MOW","PAR",0,0,3,1,10,60393,0,0,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"400",89,"2013-05-15 12:40","2013-05-15 10:35",4,5,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:25","2013-05-28 15:55",3,30,"2013-05-10 23:51","E","MOW","PAR",0,0,3,1,10,60393,0,0,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"401",89,"2013-05-15 12:40","2013-05-15 10:35",4,5,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:40","2013-05-28 16:00",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,3,1,10,60393,0,0,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"402",89,"2013-05-15 12:40","2013-05-15 10:35",4,5,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 23:45","2013-05-28 18:10",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,3,1,10,60393,0,0,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"403",89,"2013-05-15 12:40","2013-05-15 10:35",4,5,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 01:10","2013-05-28 19:30",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,3,1,10,60393,0,0,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"404",89,"2013-05-15 12:40","2013-05-15 10:35",4,5,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 05:00","2013-05-28 23:25",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,3,1,10,60393,0,0,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
