"","price.index","arr_time.x","dep_time.x","dur_hours.x","dur_minutes.x","parse_time.x","fl_class.x","fl_from.x","fl_to.x","arr_time.y","dep_time.y","dur_hours.y","dur_minutes.y","parse_time.y","fl_class.y","fl_from.y","fl_to.y","X","comp_name","changes1","changes2","ncomp","options1","options2","price","stops1","stops2","opt.sum"
"525",60,"2013-05-15 13:10","2013-05-15 11:10",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:40","2013-05-28 16:00",3,40,"2013-05-10 23:51","E","MOW","PAR",126,"Air France",0,0,2,4,4,21776,0,0,8
"526",60,"2013-05-15 13:10","2013-05-15 11:10",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:40","2013-05-28 16:00",3,40,"2013-05-10 23:51","E","MOW","PAR",127,"Aeroflot",0,0,2,4,4,21776,0,0,8
"527",60,"2013-05-15 13:10","2013-05-15 11:10",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 01:10","2013-05-28 19:30",3,40,"2013-05-10 23:51","E","MOW","PAR",126,"Air France",0,0,2,4,4,21776,0,0,8
"528",60,"2013-05-15 13:10","2013-05-15 11:10",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 01:10","2013-05-28 19:30",3,40,"2013-05-10 23:51","E","MOW","PAR",127,"Aeroflot",0,0,2,4,4,21776,0,0,8
"529",60,"2013-05-15 14:35","2013-05-15 12:40",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 13:10","2013-05-28 07:30",3,40,"2013-05-10 23:51","E","MOW","PAR",126,"Air France",0,0,2,4,4,21776,0,0,8
"530",60,"2013-05-15 14:35","2013-05-15 12:40",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 13:10","2013-05-28 07:30",3,40,"2013-05-10 23:51","E","MOW","PAR",127,"Aeroflot",0,0,2,4,4,21776,0,0,8
"531",60,"2013-05-15 14:35","2013-05-15 12:40",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:35","2013-05-28 12:45",3,50,"2013-05-10 23:51","E","MOW","PAR",126,"Air France",0,0,2,4,4,21776,0,0,8
"532",60,"2013-05-15 14:35","2013-05-15 12:40",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:35","2013-05-28 12:45",3,50,"2013-05-10 23:51","E","MOW","PAR",127,"Aeroflot",0,0,2,4,4,21776,0,0,8
"533",60,"2013-05-15 14:35","2013-05-15 12:40",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:40","2013-05-28 16:00",3,40,"2013-05-10 23:51","E","MOW","PAR",126,"Air France",0,0,2,4,4,21776,0,0,8
"534",60,"2013-05-15 14:35","2013-05-15 12:40",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:40","2013-05-28 16:00",3,40,"2013-05-10 23:51","E","MOW","PAR",127,"Aeroflot",0,0,2,4,4,21776,0,0,8
"535",60,"2013-05-15 14:35","2013-05-15 12:40",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 01:10","2013-05-28 19:30",3,40,"2013-05-10 23:51","E","MOW","PAR",126,"Air France",0,0,2,4,4,21776,0,0,8
"536",60,"2013-05-15 14:35","2013-05-15 12:40",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 01:10","2013-05-28 19:30",3,40,"2013-05-10 23:51","E","MOW","PAR",127,"Aeroflot",0,0,2,4,4,21776,0,0,8
"537",60,"2013-05-15 16:05","2013-05-15 14:10",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 13:10","2013-05-28 07:30",3,40,"2013-05-10 23:51","E","MOW","PAR",126,"Air France",0,0,2,4,4,21776,0,0,8
"538",60,"2013-05-15 16:05","2013-05-15 14:10",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 13:10","2013-05-28 07:30",3,40,"2013-05-10 23:51","E","MOW","PAR",127,"Aeroflot",0,0,2,4,4,21776,0,0,8
"539",60,"2013-05-15 16:05","2013-05-15 14:10",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:35","2013-05-28 12:45",3,50,"2013-05-10 23:51","E","MOW","PAR",126,"Air France",0,0,2,4,4,21776,0,0,8
"540",60,"2013-05-15 16:05","2013-05-15 14:10",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:35","2013-05-28 12:45",3,50,"2013-05-10 23:51","E","MOW","PAR",127,"Aeroflot",0,0,2,4,4,21776,0,0,8
"541",60,"2013-05-15 16:05","2013-05-15 14:10",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:40","2013-05-28 16:00",3,40,"2013-05-10 23:51","E","MOW","PAR",126,"Air France",0,0,2,4,4,21776,0,0,8
"542",60,"2013-05-15 16:05","2013-05-15 14:10",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:40","2013-05-28 16:00",3,40,"2013-05-10 23:51","E","MOW","PAR",127,"Aeroflot",0,0,2,4,4,21776,0,0,8
"543",60,"2013-05-15 16:05","2013-05-15 14:10",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 01:10","2013-05-28 19:30",3,40,"2013-05-10 23:51","E","MOW","PAR",126,"Air France",0,0,2,4,4,21776,0,0,8
"544",60,"2013-05-15 16:05","2013-05-15 14:10",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 01:10","2013-05-28 19:30",3,40,"2013-05-10 23:51","E","MOW","PAR",127,"Aeroflot",0,0,2,4,4,21776,0,0,8
"545",60,"2013-05-15 17:00","2013-05-15 15:05",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 13:10","2013-05-28 07:30",3,40,"2013-05-10 23:51","E","MOW","PAR",126,"Air France",0,0,2,4,4,21776,0,0,8
"546",60,"2013-05-15 17:00","2013-05-15 15:05",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 13:10","2013-05-28 07:30",3,40,"2013-05-10 23:51","E","MOW","PAR",127,"Aeroflot",0,0,2,4,4,21776,0,0,8
"547",60,"2013-05-15 17:00","2013-05-15 15:05",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:35","2013-05-28 12:45",3,50,"2013-05-10 23:51","E","MOW","PAR",126,"Air France",0,0,2,4,4,21776,0,0,8
"548",60,"2013-05-15 17:00","2013-05-15 15:05",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:35","2013-05-28 12:45",3,50,"2013-05-10 23:51","E","MOW","PAR",127,"Aeroflot",0,0,2,4,4,21776,0,0,8
"549",60,"2013-05-15 17:00","2013-05-15 15:05",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:40","2013-05-28 16:00",3,40,"2013-05-10 23:51","E","MOW","PAR",126,"Air France",0,0,2,4,4,21776,0,0,8
"550",60,"2013-05-15 17:00","2013-05-15 15:05",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:40","2013-05-28 16:00",3,40,"2013-05-10 23:51","E","MOW","PAR",127,"Aeroflot",0,0,2,4,4,21776,0,0,8
"551",60,"2013-05-15 17:00","2013-05-15 15:05",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 01:10","2013-05-28 19:30",3,40,"2013-05-10 23:51","E","MOW","PAR",126,"Air France",0,0,2,4,4,21776,0,0,8
"552",60,"2013-05-15 17:00","2013-05-15 15:05",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 01:10","2013-05-28 19:30",3,40,"2013-05-10 23:51","E","MOW","PAR",127,"Aeroflot",0,0,2,4,4,21776,0,0,8
"553",61,"2013-05-15 09:20","2013-05-15 07:25",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 13:10","2013-05-28 07:30",3,40,"2013-05-10 23:51","E","MOW","PAR",128,"Aeroflot",0,0,2,6,2,22275,0,0,8
"554",61,"2013-05-15 09:20","2013-05-15 07:25",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 13:10","2013-05-28 07:30",3,40,"2013-05-10 23:51","E","MOW","PAR",129,"Air France",0,0,2,6,2,22275,0,0,8
"555",61,"2013-05-15 09:20","2013-05-15 07:25",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 01:10","2013-05-28 19:30",3,40,"2013-05-10 23:51","E","MOW","PAR",128,"Aeroflot",0,0,2,6,2,22275,0,0,8
"556",61,"2013-05-15 09:20","2013-05-15 07:25",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 01:10","2013-05-28 19:30",3,40,"2013-05-10 23:51","E","MOW","PAR",129,"Air France",0,0,2,6,2,22275,0,0,8
"557",61,"2013-05-15 11:40","2013-05-15 09:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 13:10","2013-05-28 07:30",3,40,"2013-05-10 23:51","E","MOW","PAR",128,"Aeroflot",0,0,2,6,2,22275,0,0,8
"558",61,"2013-05-15 11:40","2013-05-15 09:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 13:10","2013-05-28 07:30",3,40,"2013-05-10 23:51","E","MOW","PAR",129,"Air France",0,0,2,6,2,22275,0,0,8
"559",61,"2013-05-15 11:40","2013-05-15 09:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 01:10","2013-05-28 19:30",3,40,"2013-05-10 23:51","E","MOW","PAR",128,"Aeroflot",0,0,2,6,2,22275,0,0,8
"560",61,"2013-05-15 11:40","2013-05-15 09:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 01:10","2013-05-28 19:30",3,40,"2013-05-10 23:51","E","MOW","PAR",129,"Air France",0,0,2,6,2,22275,0,0,8
"561",61,"2013-05-15 14:35","2013-05-15 12:40",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 13:10","2013-05-28 07:30",3,40,"2013-05-10 23:51","E","MOW","PAR",128,"Aeroflot",0,0,2,6,2,22275,0,0,8
"562",61,"2013-05-15 14:35","2013-05-15 12:40",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 13:10","2013-05-28 07:30",3,40,"2013-05-10 23:51","E","MOW","PAR",129,"Air France",0,0,2,6,2,22275,0,0,8
"563",61,"2013-05-15 14:35","2013-05-15 12:40",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 01:10","2013-05-28 19:30",3,40,"2013-05-10 23:51","E","MOW","PAR",128,"Aeroflot",0,0,2,6,2,22275,0,0,8
"564",61,"2013-05-15 14:35","2013-05-15 12:40",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 01:10","2013-05-28 19:30",3,40,"2013-05-10 23:51","E","MOW","PAR",129,"Air France",0,0,2,6,2,22275,0,0,8
"565",61,"2013-05-15 16:05","2013-05-15 14:10",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 13:10","2013-05-28 07:30",3,40,"2013-05-10 23:51","E","MOW","PAR",128,"Aeroflot",0,0,2,6,2,22275,0,0,8
"566",61,"2013-05-15 16:05","2013-05-15 14:10",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 13:10","2013-05-28 07:30",3,40,"2013-05-10 23:51","E","MOW","PAR",129,"Air France",0,0,2,6,2,22275,0,0,8
"567",61,"2013-05-15 16:05","2013-05-15 14:10",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 01:10","2013-05-28 19:30",3,40,"2013-05-10 23:51","E","MOW","PAR",128,"Aeroflot",0,0,2,6,2,22275,0,0,8
"568",61,"2013-05-15 16:05","2013-05-15 14:10",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 01:10","2013-05-28 19:30",3,40,"2013-05-10 23:51","E","MOW","PAR",129,"Air France",0,0,2,6,2,22275,0,0,8
"569",61,"2013-05-15 17:00","2013-05-15 15:05",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 13:10","2013-05-28 07:30",3,40,"2013-05-10 23:51","E","MOW","PAR",128,"Aeroflot",0,0,2,6,2,22275,0,0,8
"570",61,"2013-05-15 17:00","2013-05-15 15:05",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 13:10","2013-05-28 07:30",3,40,"2013-05-10 23:51","E","MOW","PAR",129,"Air France",0,0,2,6,2,22275,0,0,8
"571",61,"2013-05-15 17:00","2013-05-15 15:05",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 01:10","2013-05-28 19:30",3,40,"2013-05-10 23:51","E","MOW","PAR",128,"Aeroflot",0,0,2,6,2,22275,0,0,8
"572",61,"2013-05-15 17:00","2013-05-15 15:05",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 01:10","2013-05-28 19:30",3,40,"2013-05-10 23:51","E","MOW","PAR",129,"Air France",0,0,2,6,2,22275,0,0,8
"573",61,"2013-05-15 18:10","2013-05-15 16:15",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 13:10","2013-05-28 07:30",3,40,"2013-05-10 23:51","E","MOW","PAR",128,"Aeroflot",0,0,2,6,2,22275,0,0,8
"574",61,"2013-05-15 18:10","2013-05-15 16:15",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 13:10","2013-05-28 07:30",3,40,"2013-05-10 23:51","E","MOW","PAR",129,"Air France",0,0,2,6,2,22275,0,0,8
"575",61,"2013-05-15 18:10","2013-05-15 16:15",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 01:10","2013-05-28 19:30",3,40,"2013-05-10 23:51","E","MOW","PAR",128,"Aeroflot",0,0,2,6,2,22275,0,0,8
"576",61,"2013-05-15 18:10","2013-05-15 16:15",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 01:10","2013-05-28 19:30",3,40,"2013-05-10 23:51","E","MOW","PAR",129,"Air France",0,0,2,6,2,22275,0,0,8
"577",62,"2013-05-15 21:40","2013-05-15 19:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 15:15","2013-05-28 09:35",3,40,"2013-05-10 23:51","E","MOW","PAR",130,"Aeroflot",0,0,2,1,4,22275,0,0,5
"578",62,"2013-05-15 21:40","2013-05-15 19:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 15:15","2013-05-28 09:35",3,40,"2013-05-10 23:51","E","MOW","PAR",131,"Air France",0,0,2,1,4,22275,0,0,5
"579",62,"2013-05-15 21:40","2013-05-15 19:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:35","2013-05-28 12:45",3,50,"2013-05-10 23:51","E","MOW","PAR",130,"Aeroflot",0,0,2,1,4,22275,0,0,5
"580",62,"2013-05-15 21:40","2013-05-15 19:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:35","2013-05-28 12:45",3,50,"2013-05-10 23:51","E","MOW","PAR",131,"Air France",0,0,2,1,4,22275,0,0,5
"581",62,"2013-05-15 21:40","2013-05-15 19:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:25","2013-05-28 15:55",3,30,"2013-05-10 23:51","E","MOW","PAR",130,"Aeroflot",0,0,2,1,4,22275,0,0,5
"582",62,"2013-05-15 21:40","2013-05-15 19:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:25","2013-05-28 15:55",3,30,"2013-05-10 23:51","E","MOW","PAR",131,"Air France",0,0,2,1,4,22275,0,0,5
"583",62,"2013-05-15 21:40","2013-05-15 19:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 05:00","2013-05-28 23:25",3,35,"2013-05-10 23:51","E","MOW","PAR",130,"Aeroflot",0,0,2,1,4,22275,0,0,5
"584",62,"2013-05-15 21:40","2013-05-15 19:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 05:00","2013-05-28 23:25",3,35,"2013-05-10 23:51","E","MOW","PAR",131,"Air France",0,0,2,1,4,22275,0,0,5
"585",63,"2013-05-15 13:10","2013-05-15 11:10",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 23:45","2013-05-28 18:10",3,35,"2013-05-10 23:51","E","MOW","PAR",132,"Air France",0,0,2,4,2,22637,0,0,6
"586",63,"2013-05-15 13:10","2013-05-15 11:10",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 23:45","2013-05-28 18:10",3,35,"2013-05-10 23:51","E","MOW","PAR",133,"Aeroflot",0,0,2,4,2,22637,0,0,6
"587",63,"2013-05-15 13:10","2013-05-15 11:10",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 05:00","2013-05-28 23:25",3,35,"2013-05-10 23:51","E","MOW","PAR",132,"Air France",0,0,2,4,2,22637,0,0,6
"588",63,"2013-05-15 13:10","2013-05-15 11:10",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 05:00","2013-05-28 23:25",3,35,"2013-05-10 23:51","E","MOW","PAR",133,"Aeroflot",0,0,2,4,2,22637,0,0,6
"589",63,"2013-05-15 14:35","2013-05-15 12:40",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 23:45","2013-05-28 18:10",3,35,"2013-05-10 23:51","E","MOW","PAR",132,"Air France",0,0,2,4,2,22637,0,0,6
"590",63,"2013-05-15 14:35","2013-05-15 12:40",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 23:45","2013-05-28 18:10",3,35,"2013-05-10 23:51","E","MOW","PAR",133,"Aeroflot",0,0,2,4,2,22637,0,0,6
"591",63,"2013-05-15 14:35","2013-05-15 12:40",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 05:00","2013-05-28 23:25",3,35,"2013-05-10 23:51","E","MOW","PAR",132,"Air France",0,0,2,4,2,22637,0,0,6
"592",63,"2013-05-15 14:35","2013-05-15 12:40",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 05:00","2013-05-28 23:25",3,35,"2013-05-10 23:51","E","MOW","PAR",133,"Aeroflot",0,0,2,4,2,22637,0,0,6
"593",63,"2013-05-15 16:05","2013-05-15 14:10",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 23:45","2013-05-28 18:10",3,35,"2013-05-10 23:51","E","MOW","PAR",132,"Air France",0,0,2,4,2,22637,0,0,6
"594",63,"2013-05-15 16:05","2013-05-15 14:10",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 23:45","2013-05-28 18:10",3,35,"2013-05-10 23:51","E","MOW","PAR",133,"Aeroflot",0,0,2,4,2,22637,0,0,6
"595",63,"2013-05-15 16:05","2013-05-15 14:10",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 05:00","2013-05-28 23:25",3,35,"2013-05-10 23:51","E","MOW","PAR",132,"Air France",0,0,2,4,2,22637,0,0,6
"596",63,"2013-05-15 16:05","2013-05-15 14:10",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 05:00","2013-05-28 23:25",3,35,"2013-05-10 23:51","E","MOW","PAR",133,"Aeroflot",0,0,2,4,2,22637,0,0,6
"597",63,"2013-05-15 17:00","2013-05-15 15:05",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 23:45","2013-05-28 18:10",3,35,"2013-05-10 23:51","E","MOW","PAR",132,"Air France",0,0,2,4,2,22637,0,0,6
"598",63,"2013-05-15 17:00","2013-05-15 15:05",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 23:45","2013-05-28 18:10",3,35,"2013-05-10 23:51","E","MOW","PAR",133,"Aeroflot",0,0,2,4,2,22637,0,0,6
"599",63,"2013-05-15 17:00","2013-05-15 15:05",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 05:00","2013-05-28 23:25",3,35,"2013-05-10 23:51","E","MOW","PAR",132,"Air France",0,0,2,4,2,22637,0,0,6
"600",63,"2013-05-15 17:00","2013-05-15 15:05",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 05:00","2013-05-28 23:25",3,35,"2013-05-10 23:51","E","MOW","PAR",133,"Aeroflot",0,0,2,4,2,22637,0,0,6
"601",64,"2013-05-15 09:20","2013-05-15 07:25",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 13:10","2013-05-28 07:30",3,40,"2013-05-10 23:51","E","MOW","PAR",134,"Aeroflot",0,0,2,5,4,23076,0,0,9
"602",64,"2013-05-15 09:20","2013-05-15 07:25",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 13:10","2013-05-28 07:30",3,40,"2013-05-10 23:51","E","MOW","PAR",135,"Air France",0,0,2,5,4,23076,0,0,9
"603",64,"2013-05-15 09:20","2013-05-15 07:25",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:35","2013-05-28 12:45",3,50,"2013-05-10 23:51","E","MOW","PAR",134,"Aeroflot",0,0,2,5,4,23076,0,0,9
"604",64,"2013-05-15 09:20","2013-05-15 07:25",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:35","2013-05-28 12:45",3,50,"2013-05-10 23:51","E","MOW","PAR",135,"Air France",0,0,2,5,4,23076,0,0,9
"605",64,"2013-05-15 09:20","2013-05-15 07:25",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:40","2013-05-28 16:00",3,40,"2013-05-10 23:51","E","MOW","PAR",134,"Aeroflot",0,0,2,5,4,23076,0,0,9
"606",64,"2013-05-15 09:20","2013-05-15 07:25",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:40","2013-05-28 16:00",3,40,"2013-05-10 23:51","E","MOW","PAR",135,"Air France",0,0,2,5,4,23076,0,0,9
"607",64,"2013-05-15 09:20","2013-05-15 07:25",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 01:10","2013-05-28 19:30",3,40,"2013-05-10 23:51","E","MOW","PAR",134,"Aeroflot",0,0,2,5,4,23076,0,0,9
"608",64,"2013-05-15 09:20","2013-05-15 07:25",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 01:10","2013-05-28 19:30",3,40,"2013-05-10 23:51","E","MOW","PAR",135,"Air France",0,0,2,5,4,23076,0,0,9
"609",64,"2013-05-15 10:45","2013-05-15 08:50",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 13:10","2013-05-28 07:30",3,40,"2013-05-10 23:51","E","MOW","PAR",134,"Aeroflot",0,0,2,5,4,23076,0,0,9
"610",64,"2013-05-15 10:45","2013-05-15 08:50",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 13:10","2013-05-28 07:30",3,40,"2013-05-10 23:51","E","MOW","PAR",135,"Air France",0,0,2,5,4,23076,0,0,9
"611",64,"2013-05-15 10:45","2013-05-15 08:50",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:35","2013-05-28 12:45",3,50,"2013-05-10 23:51","E","MOW","PAR",134,"Aeroflot",0,0,2,5,4,23076,0,0,9
"612",64,"2013-05-15 10:45","2013-05-15 08:50",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:35","2013-05-28 12:45",3,50,"2013-05-10 23:51","E","MOW","PAR",135,"Air France",0,0,2,5,4,23076,0,0,9
"613",64,"2013-05-15 10:45","2013-05-15 08:50",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:40","2013-05-28 16:00",3,40,"2013-05-10 23:51","E","MOW","PAR",134,"Aeroflot",0,0,2,5,4,23076,0,0,9
"614",64,"2013-05-15 10:45","2013-05-15 08:50",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:40","2013-05-28 16:00",3,40,"2013-05-10 23:51","E","MOW","PAR",135,"Air France",0,0,2,5,4,23076,0,0,9
"615",64,"2013-05-15 10:45","2013-05-15 08:50",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 01:10","2013-05-28 19:30",3,40,"2013-05-10 23:51","E","MOW","PAR",134,"Aeroflot",0,0,2,5,4,23076,0,0,9
"616",64,"2013-05-15 10:45","2013-05-15 08:50",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 01:10","2013-05-28 19:30",3,40,"2013-05-10 23:51","E","MOW","PAR",135,"Air France",0,0,2,5,4,23076,0,0,9
"617",64,"2013-05-15 11:40","2013-05-15 09:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 13:10","2013-05-28 07:30",3,40,"2013-05-10 23:51","E","MOW","PAR",134,"Aeroflot",0,0,2,5,4,23076,0,0,9
"618",64,"2013-05-15 11:40","2013-05-15 09:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 13:10","2013-05-28 07:30",3,40,"2013-05-10 23:51","E","MOW","PAR",135,"Air France",0,0,2,5,4,23076,0,0,9
"619",64,"2013-05-15 11:40","2013-05-15 09:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:35","2013-05-28 12:45",3,50,"2013-05-10 23:51","E","MOW","PAR",134,"Aeroflot",0,0,2,5,4,23076,0,0,9
"620",64,"2013-05-15 11:40","2013-05-15 09:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:35","2013-05-28 12:45",3,50,"2013-05-10 23:51","E","MOW","PAR",135,"Air France",0,0,2,5,4,23076,0,0,9
"621",64,"2013-05-15 11:40","2013-05-15 09:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:40","2013-05-28 16:00",3,40,"2013-05-10 23:51","E","MOW","PAR",134,"Aeroflot",0,0,2,5,4,23076,0,0,9
"622",64,"2013-05-15 11:40","2013-05-15 09:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:40","2013-05-28 16:00",3,40,"2013-05-10 23:51","E","MOW","PAR",135,"Air France",0,0,2,5,4,23076,0,0,9
"623",64,"2013-05-15 11:40","2013-05-15 09:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 01:10","2013-05-28 19:30",3,40,"2013-05-10 23:51","E","MOW","PAR",134,"Aeroflot",0,0,2,5,4,23076,0,0,9
"624",64,"2013-05-15 11:40","2013-05-15 09:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 01:10","2013-05-28 19:30",3,40,"2013-05-10 23:51","E","MOW","PAR",135,"Air France",0,0,2,5,4,23076,0,0,9
"625",64,"2013-05-15 18:10","2013-05-15 16:15",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 13:10","2013-05-28 07:30",3,40,"2013-05-10 23:51","E","MOW","PAR",134,"Aeroflot",0,0,2,5,4,23076,0,0,9
"626",64,"2013-05-15 18:10","2013-05-15 16:15",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 13:10","2013-05-28 07:30",3,40,"2013-05-10 23:51","E","MOW","PAR",135,"Air France",0,0,2,5,4,23076,0,0,9
"627",64,"2013-05-15 18:10","2013-05-15 16:15",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:35","2013-05-28 12:45",3,50,"2013-05-10 23:51","E","MOW","PAR",134,"Aeroflot",0,0,2,5,4,23076,0,0,9
"628",64,"2013-05-15 18:10","2013-05-15 16:15",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:35","2013-05-28 12:45",3,50,"2013-05-10 23:51","E","MOW","PAR",135,"Air France",0,0,2,5,4,23076,0,0,9
"629",64,"2013-05-15 18:10","2013-05-15 16:15",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:40","2013-05-28 16:00",3,40,"2013-05-10 23:51","E","MOW","PAR",134,"Aeroflot",0,0,2,5,4,23076,0,0,9
"630",64,"2013-05-15 18:10","2013-05-15 16:15",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:40","2013-05-28 16:00",3,40,"2013-05-10 23:51","E","MOW","PAR",135,"Air France",0,0,2,5,4,23076,0,0,9
